,0,1
1345,93723,"by KBOI Web StaffBOISE, Idaho (KBOI) -- Boise Police says an officer had to shoot an aggressive dog following a domestic disturbance call Sunday morning.As officers approached the trailer, police say a large dog ran passed an open gate into the street toward an officer who turned to run. The second officer, BPD says, fired his gun and hit the dog in the shoulder.""I screamed out why did you guys shoot my dog, it was in my yard,"" Lortz said. ""I thought he was dying, but it's a miracle he survived.""""They shot my dog, but killed my vehicle,"" Lortz said.Officials say property managers and a neighbor told a BPD officer there have been other issues with the dogs, and whether it was supposed to be on the property."
1346,93174,"
    
        
            By <a href=""mailto:jqueally@starledger.com"" id=""byline__authorEmailLink"" title=""Email James Queally/The Star-Ledger"">jqueally@starledger.com</a><strong><a href=""http://www.nj.com/newark"">NEWARK</a></strong>The victim, who was not identified, was found by officers responding to reports of a shooting in the 400 block of Central Avenue around 5 p.m., said Detective Eugenio Gonzalez, a city police spokesman.The man was ""severely wounded"" and taken to University Hospital in Newark, according to Gonzalez.
            Use of and/or registration on any portion of this site constitutes acceptance of our
            
            © 2018  Advance Local Media LLC. All rights reserved (


"
1347,103924,"Sacramento Weather Summary: 73 degreesERROR404The case of this missing page is still unsolved ... but don't worry, we have our best investigative reporters tracking down leads.Stay tuned..."
1348,93176,
1349,93497,
1350,93073,"
    
        
            By <a href=""mailto:gellison@mlive.com"" id=""byline__authorEmailLink"" title=""Email Garret Ellison"">gellison@mlive.com</a>GRAND RAPIDS, MI — Officers are investigating a shooting that occurred Sunday at a home in Southeast Grand Rapids.Grand Rapids Police Lt. John Bylsma said shots were fired at an Oakdale neighborhood home in the 1000 block of Temple Street SE about 1:40 p.m. on Sunday, Jan. 5.Officers interviewing people on scene are trying to find out whether anyone was injured. No injured parties have been located and no one has yet shown up at the hospital with gunshot wounds.It’s possible a person was shot and fled, Bylsma said.The two male shooting suspects fled the area on foot. Police are working on locating tracking dogs for a pursuit.<iframe frameborder=""0"" height=""450"" src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d2920.859197155991!2d-85.644679!3d42.93909514999999!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x8819ad802d82bcdd%3A0xd8d7e614a8ce80d5!2s1000+temple+street%2C+grand+rapids+mi!5e0!3m2!1sen!2sus!4v1388949240605"" style=""border:0"" width=""600""></iframe><a href=""https://members.mlive.com/index.aspx?siteCode=MI"">Newspaper</a>
            Use of and/or registration on any portion of this site constitutes acceptance of our
            
            © 2018  Advance Local Media LLC. All rights reserved (


"
1351,94446,Request TimeoutXID: 41713766Varnish cache server
1352,93064,"(Photo Credit: MGN Online)(Photo Credit: MGN Online)ELYRIA, Ohio — A man was found shot to death in a running SUV early Sunday near a bar in Elyria.According to Elyria police, officers were called to a bar near Foster Avenue and Lake Road to a report of shots fired around 2:40 a.m.When they arrived, they found a silver Chevy Tahoe with several gunshot holes in the parking lot still running.They found a 22-year-old man dead inside from gunshot wounds.The man’s identity is not yet being released.<strong>Filed in:</strong><strong>Topics:</strong>tmz is reporting its a chevy equinox?Bill just to say that is wrong on so many levels..!!my buddy’s mother-in-law makes $75 every hour on the computer. She has been out of work for five months but last month her payment was $19193 just working on the computer for a few hours. visit this site………… Comments are closed.<p>Get your animal fix with FOX 8’s Pet Place!</p>Get your animal fix with FOX 8’s Pet Place!
"
1353,93064,The page you are looking for could not be found.Copyright © Lorain County Printing and Publishing Co.
1354,93064,"ELYRIA – Police in Elyria have arrested three people after 22-year-old Anthony Spraggins was found shot to death in his car.Police were called to T&A Bar for a report of shots fired on January 5, 2013. Inside the car police found Spraggin slumped over the wheel. The drivers side of the car had visible bullet holes, and the window was also shattered.An autopsy revealed that Spraggin died of a gunshot wound to the torso.Following several leads, Elyria police arrested 21-year-old Jeris Geiger, 19-year-old Andre Jackson, and 25-year-old Jordan Williams.All three suspects are being held at the Lorain County Jail on no bond.  <strong>Filed in:</strong><strong>Topics:</strong>Now JOHN SMITH was that necessary??ABSOLUTELY …… as long as we have the racially righteous making every excuse for these BLACK savages then it becomes VERY necessary!^^^John Smith is very ignorant and immature.Really?? Why is calling them Negros going to promote violence?no.  going around shooting people is much worse than referring to a ‘Negro’ as a ‘Negro’Shhhhhh, don’t confuse them with facts.a FOURFER!! WOOHOO!!WOW!Common denominator !    Again !Comments are closed.<p>WEEKDAYS 10AM</p>WEEKDAYS 10AMwith David Moss and Natalie Herbick
"
1355,93555,"Two men were hospitalized Sunday evening after they were shot in Baltimore, according to police.A man was shot several times in the 1500 block of Myrtle Ave., in the Upton neighborhood, around 7:40 p.m., police said. The victim ran to a Detectives from the police department's Central District are investigating the incident, and anyone with information may call 410-396-2411.A few hours earlier, a man was shot in the back around 4:30 p.m. in the 900 block of Kevin Rd. in Rognel Heights, police said. He was taken to the hospital and remains in stable condition, police said.Southwest District detectives are investigating the incident, anyone with information may call 410-396-2488.No suspects have been identified in either shooting.<strong><em>cmcampbell@baltsun.com</em></strong><strong><em>twitter.com/cmcampbell6</em></strong>"
1356,93391,"LUBBOCK, TX (KCBD) - A Lubbock man is in custody after a SWAT team was called to a home at Zenith and East 9th Street on Sunday night.Police say A'Dareius Montele Johns, 20, pulled a firearm on his family after a domestic dispute escalated Sunday night.The family was able to exit the home and contact police. SWAT arrived around 11 p.m. Johns came out peacefully around 1 a.m. and was taken into custody.<em>Copyright 2014 </em> 5600 Avenue A"
1357,94629,"The page you have asked for may no longer be available or may have moved.Searching below may help you locate the items you're looking for.
							Choose the plan that's right for you.© Copyright 2006-2018 Original content available for non-commercial use under a Creative Commons license, except where noted.
							"
1358,93565,"Hearst Television participates in various affiliate marketing programs, which means we may get paid commissions on purchases made through our links to retailer sites."
1359,93409,"INDIANAPOLIS, Ind. (Jan. 5, 2014)—Two people were shot on the city’s near west side Sunday night.Officers responded to the 900 block of King Ave at approximately 7:40 p.m. When they arrived, they found two men suffering from gunshot wounds.Both men were transported to Eskenazi Hospital, where 19-year-old Deshawn Ward was pronounced dead. The other victim, 20-year-old Dominique Baquet, is listed in serious condition.Police said at least two suspects were seen running from the house following the shooting. The first suspect was described as a black male, 18-20 years old, 5’7”- 5’8” tall, wearing a black beanie cap, a dark hooded sweatshirt, dark pants, and was armed with a gun. The second suspect was described as a black male, 18-20 years old, 6’0” tall, wearing a black skull cap, a black hooded sweatshirt, and was armed with a gun.Police believe the shootings may have occurred during a residential robbery.Anyone with information is urged to contact police at 317-327-3475 or Crime Stoppers at 317-262-8477.<strong>Filed in:</strong>
"
1360,94672,"
Reference #30.6594dc17.1540063777.43d0e7de
"
1361,94672,"<strong>Date: Thursday, March 2, 2017, 6:00 am<br/>
Location: 900 Carmel Parkway<br/>
Offense: Attempted Kidnapping<br/>
Case Number: 1703020014</strong><strong>**Update March 2, 2017, 8:33 PM** Detectives have eliminated this vehicle as being involved. As soon as a update is available we will release the information.</strong>Corpus Christi Police Detectives have released images of a vehicle of interest that was seen in the area around the time of the incident. The vehicle is described as a newer model dark grey 4 door vehicle with chrome/shiny rims.The suspect is described as a black male, 30-40 years of age, 6’1″-6’4″ tall and weighing between 230-240 pound. The suspect was last seen wearing a green shirt with a logo on the front and green shorts.If you know the identity of this suspect, recognize the vehicle, or have any information about this crime please call Crime Stoppers at 888-TIPS or submit the information online at <strong>Date: Thursday, March 2, 2017, 6:00 am<br/>
Location: 900 Carmel Parkway<br/>
Offense: Attempted Kidnapping<br/>
Case Number: 1703020014</strong>Corpus Christi Police Officers responded to the area of 900 Miramar in reference to an attack of a female. Officers made contact with the 56 year old female victim. The victim had scrapes about her body and a red mark on her head as if she was struck with something. The victim advised that she was walking home from a gym at around 6:00 am in the 900 block of Carmel Parkway. The victim was looking at her phone when she almost ran into a male walking the other way. The victim apologized and continued walking.The victim was almost at the corner of Carmel Pkwy and Ft. Worth when she was grabbed from behind and dragged towards a vehicle. The suspect physically tried to force the victim into the car. The victim advised that she began resisting being put in the car, yelling and fighting back. The victim advised that a neighbor turned on a porch light which scared the suspect away. The victim was treated at the scene by medics.The suspect was described as a black male approximately 6 feet to 6 feet 4 inches tall weighing between 230 to 240 pounds. He is possibly between 30-40 years of age and wearing a green t-shirt and green shorts. The suspect drove away in a newer black or dark 4 door sedan with chrome/shiny rims. Detectives are actively checking the area for any video of the attack and following any leads they might have.The Corpus Christi Police Department wants to remind everyone to pay attention to your surroundings. If you are walking or exercising during night time hours try to have someone with you. Take different routes to make it harder for someone to predict where you are going. Have a phone handy in case of an emergency and as always if you need us please call us.If you know the identity of this suspect or have any information about this crime please call Crime Stoppers at 888-TIPS or submit the information online at <strong>Date: February 9 &amp; 24, 2017<br/>
Location: 4161 S. Staples, 5601 Saratoga<br/>
Offense: Theft<br/>
Case Number: 1702090119, 1702240114</strong>Corpus Christi Police Detectives need your help identifying this suspect. On two separate occasions the suspect is seen going into Walgreens. In both thefts the suspect enters the store and goes to toothbrush section and takes electric toothbrushes valued over $450. He then exits quickly by the checkout counter and flees the scene. During the theft on Saratoga as the suspect exited the store he activated the theft alarm and a witness was able to see the suspect get into a black Jeep Commander and drive away.If you know the identity of this suspect or have any information about this crime please call Crime Stoppers at 888-TIPS or submit the information online at The City of Corpus Christi will auction 110 cars, trucks, and motorcycles at the Police Vehicle Impound Lot, located at 5485 Greenwood Drive, on Saturday, March 4th, 2017. The auction will start at 10:00 am.The general public is encouraged to register and view the vehicles for auction from 1:00 pm to 5:00 pm on Friday, March 3, 2017. The general public can continue to view the vehicles from 8:00 am to 10:00 am on the day of the auction.The vehicles for auction may be viewed online and an auction list may be downloaded from <img alt=""auction-3-4-2017"" class=""alignnone size-full wp-image-24863"" data-attachment-id=""24863"" data-comments-opened=""0"" data-image-description="""" data-image-meta='{""aperture"":""0"",""credit"":""Travis Pace"",""camera"":"""",""caption"":"""",""created_timestamp"":""1488362968"",""copyright"":"""",""focal_length"":""0"",""iso"":""0"",""shutter_speed"":""0"",""title"":"""",""orientation"":""0""}' data-image-title=""auction-3-4-2017"" data-large-file=""https://ccpdblotter.files.wordpress.com/2017/03/auction-3-4-2017.jpg?w=474?w=474"" data-medium-file=""https://ccpdblotter.files.wordpress.com/2017/03/auction-3-4-2017.jpg?w=474?w=300"" data-orig-file=""https://ccpdblotter.files.wordpress.com/2017/03/auction-3-4-2017.jpg?w=474"" data-orig-size=""1318,646"" data-permalink=""https://ccpdblotter.com/2017/03/01/city-is-hosting-a-vehicle-auction-this-saturday/auction-3-4-2017/"" sizes=""(max-width: 474px) 100vw, 474px"" src=""https://ccpdblotter.files.wordpress.com/2017/03/auction-3-4-2017.jpg?w=474"" srcset=""https://ccpdblotter.files.wordpress.com/2017/03/auction-3-4-2017.jpg?w=474 474w, https://ccpdblotter.files.wordpress.com/2017/03/auction-3-4-2017.jpg?w=948 948w, https://ccpdblotter.files.wordpress.com/2017/03/auction-3-4-2017.jpg?w=150 150w, https://ccpdblotter.files.wordpress.com/2017/03/auction-3-4-2017.jpg?w=300 300w, https://ccpdblotter.files.wordpress.com/2017/03/auction-3-4-2017.jpg?w=768 768w""/><strong>Date: Tuesday, February 7, 2017, 7:14 PM<br/>
Location: 3500 Leopard Street<br/>
Offense: Theft<br/>
Case Number: 1702080053</strong>Corpus Christi Police Detectives need your help identifying this couple. Officers were contacted by the victim who advised that she had left her phone wallet containing her ID, money and credit cards in a shopping basket at the HEB. When the victim went back to look for it the phone wallet was gone.HEB staff found surveillance of a couple exiting the store. They observe the phone wallet in the shopping cart. The couple pushes the cart out of view and left with the phone wallet. The suspects were seen driving away in a red 4-door compact car. The victim advised when she called to cancel her cards there were already transactions made with the cards.If you know the identity of these suspects or have any information about this crime please call Crime Stoppers at 888-TIPS or submit the information online at  <strong>Date: Sunday, February 12, 2017, 3:20 PM<br/>
Location: 4614 Agnes<br/>
Offense: Burglary of a Building<br/>
Case Number: 1702130032</strong>Corpus Christi Police Detectives need your help identifying this suspect. Officers responded to a report of a burglary. The officers arrived and contacted the supervisor. He advised the officers that a suspect was observed on video entering the property while the business was closed. The suspect then broke a window to a building and took several radios and then exited the property.<img alt=""commercial-metals-suspect"" class=""alignnone wp-image-24851"" data-attachment-id=""24851"" data-comments-opened=""0"" data-image-description="""" data-image-meta='{""aperture"":""0"",""credit"":"""",""camera"":"""",""caption"":"""",""created_timestamp"":""1487339661"",""copyright"":"""",""focal_length"":""0"",""iso"":""0"",""shutter_speed"":""0"",""title"":"""",""orientation"":""0""}' data-image-title=""commercial-metals-suspect"" data-large-file=""https://ccpdblotter.files.wordpress.com/2017/03/commercial-metals-suspect.jpg?w=318&amp;h=372?w=474"" data-medium-file=""https://ccpdblotter.files.wordpress.com/2017/03/commercial-metals-suspect.jpg?w=318&amp;h=372?w=256"" data-orig-file=""https://ccpdblotter.files.wordpress.com/2017/03/commercial-metals-suspect.jpg?w=318&amp;h=372"" data-orig-size=""489,572"" data-permalink=""https://ccpdblotter.com/2017/03/01/police-need-your-help-identifying-these-alleged-thieves/commercial-metals-suspect/"" height=""372"" sizes=""(max-width: 318px) 100vw, 318px"" src=""https://ccpdblotter.files.wordpress.com/2017/03/commercial-metals-suspect.jpg?w=318&amp;h=372"" srcset=""https://ccpdblotter.files.wordpress.com/2017/03/commercial-metals-suspect.jpg?w=318&amp;h=372 318w, https://ccpdblotter.files.wordpress.com/2017/03/commercial-metals-suspect.jpg?w=128&amp;h=150 128w, https://ccpdblotter.files.wordpress.com/2017/03/commercial-metals-suspect.jpg?w=256&amp;h=300 256w, https://ccpdblotter.files.wordpress.com/2017/03/commercial-metals-suspect.jpg 489w"" width=""318""/>If you know the identity of this suspect or have any information about this crime please call Crime Stoppers at 888-TIPS or submit the information online at  <strong>Date: Saturday, January 28, 2017, 3:31 PM<br/>
Location: 2833 SPID<br/>
Offense: Theft<br/>
Case Number: 1701280089</strong>Corpus Christi Police Detectives need your help identifying this alleged thief. The victim stated he was running his jewelry business inside the Trade Center. He stated that the suspect asked to see some jewelry. The victim took out a display from the case and was holding on to it when the suspect grabbed it and fled on foot into the parking lot.If you know the identity of this suspect or have any information about this crime please call Crime Stoppers at 888-TIPS or submit the information online at <strong>Date: Monday, February 27, 2017, 8:51 PM<br/>
Location: 11328 Leopard St.<br/>
Offense: Public Intoxication, Unlawfully Carrying a Weapon<br/>
Case Number: 1702270153</strong>A Corpus Christi Police Officer was flagged down by a concerned citizen. The citizen advised the officer that he observed a male that appeared to be “messed up” and had a gun inside the front of his shorts. He described the male to be wearing no shoes, shorts and a hoodie. Officers checked the Taco Bell and observed the suspect matching the description. Officers ordered the suspect to keep his hands up and walk towards them. As officers contacted the suspect they immediately observed signs of intoxication and arrested Devon Cable (08-07-1995) for public intoxication. A search incident to arrest was conducted and a loaded .40 cal semi-automatic pistol was located in the front part of Devon’s shorts. He was additionally charged with unlawfully carrying a weapon. Devon was transported to the City Detention Center. Great job by officers locating this intoxicated subject with a gun and possibly preventing any further incidents.<strong>Date: Tuesday, February 28, 2017, 1:40 AM<br/>
Location: 5757 S. Staples<br/>
Offense: Aggravated Assault/Burglary with Intent to Commit a Felony<br/>
Case Number: 1702280013</strong>Corpus Christi Police Officers were dispatched to 5757 S. Staples in reference to a disturbance in progress. Upon arrival officers contacted the 50 year old male victim. He stated that he and another subject went to a concert and were drinking throughout the night. They decided to keep the party going and continue drinking back at his friends apartment. The victim stated they were having a real good time when his 31 year old male suspect put a concert shirt on the table. The victim stated that he liked the shirt and put it on. The suspect became upset and confronted him and accused him of trying to steal the shirt. The suspect became more angry because the victim did not take the shirt off fast enough and the two began fighting. The victim stated that the suspect hit him in the head and torso with a hammer. The victim left the scene. The suspect advised officers that the victim tried to hit him with the hammer and he took it away from him. The victim left the scene and later returned, kicking the door in and threatening to kill the suspect. The victim had a laceration to his head and a bloody nose. The suspects apartment was messy from a apparent struggle.Officers arrested Thomas Holbein (12-31-1966) for aggravated assault and Joseph Gilbreath (02-18-1986) with burglary with the intent to commit a felony. Both were transported to the City Detention Center.<strong>Date: Wednesday, February 8, 2017, 1:05 PM<br/>
Location: 7102 Wooldridge Road<br/>
Offense: Theft<br/>
Case Number: 1702080096</strong>Corpus Christi Police Detectives need your help identifying this woman who took a computer tablet from the store. The suspect was in the store as a employee was doing an inventory. The employee left the tablet on the rack in the candy section to help a customer. The suspect is seen taking the tablet and then exiting the store.If you know the identity of this suspect or have any information about this crime please call Crime Stoppers at 888-TIPS or submit the information online at <strong>Date: Wednesday, February 15, 2017, 22:14<br/>
Location: 1821 South Padre Island Drive<br/>
Offense: Murder (P.C. 19.02) 1st Degree Felony<br/>
Case Number: 1702150144</strong>The victim, 63 year old John Harley, from the aggravated assault on February 15, 2017 at 1821 SPID has died from his injuries on February 18, 2017 at approximately 5:40pm. Detectives have upgraded the charge to murder.Corpus Christi Police arrested 34 year old Anthony Richardson (10/29/1982)  after Detectives investigated an injury at Wal-Mart on South Padre Island Drive Wednesday night. Monday February 20, 2017, Detectives obtained a murder warrant and served the warrant to Mr.Richardson in the Nueces County Jail.<strong>Date: January 22 and February 15, 2017<br/>
Location: 4038 S. Port<br/>
Offense: Theft<br/>
Case Number: 1701220061, 1702150082</strong>Corpus Christ Police Detectives need your help catching a couple of thieves that have been targeting the Home Depot on S.Port. The first happened on January 22, 2017. The suspect enters the store selecting items and placing them in a shopping cart inside two buckets. The suspect then pushes the cart to the outdoor exit and grabs the two buckets and leaves the store without paying.<img alt=""home-depot-1701220061-thief-pic"" class="" size-full wp-image-24688 aligncenter"" data-attachment-id=""24688"" data-comments-opened=""0"" data-image-description="""" data-image-meta='{""aperture"":""0"",""credit"":"""",""camera"":"""",""caption"":"""",""created_timestamp"":""0"",""copyright"":"""",""focal_length"":""0"",""iso"":""0"",""shutter_speed"":""0"",""title"":"""",""orientation"":""0""}' data-image-title=""home-depot-1701220061-thief-pic"" data-large-file=""https://ccpdblotter.files.wordpress.com/2017/02/home-depot-1701220061-thief-pic.jpg?w=474?w=464"" data-medium-file=""https://ccpdblotter.files.wordpress.com/2017/02/home-depot-1701220061-thief-pic.jpg?w=474?w=300"" data-orig-file=""https://ccpdblotter.files.wordpress.com/2017/02/home-depot-1701220061-thief-pic.jpg?w=474"" data-orig-size=""464,455"" data-permalink=""https://ccpdblotter.com/2017/02/20/lets-catch-these-suspects/home-depot-1701220061-thief-pic/"" sizes=""(max-width: 464px) 100vw, 464px"" src=""https://ccpdblotter.files.wordpress.com/2017/02/home-depot-1701220061-thief-pic.jpg?w=474"" srcset=""https://ccpdblotter.files.wordpress.com/2017/02/home-depot-1701220061-thief-pic.jpg 464w, https://ccpdblotter.files.wordpress.com/2017/02/home-depot-1701220061-thief-pic.jpg?w=150 150w, https://ccpdblotter.files.wordpress.com/2017/02/home-depot-1701220061-thief-pic.jpg?w=300 300w""/><span class=""embed-youtube"" style=""text-align:center; display: block;""><iframe allowfullscreen=""true"" class=""youtube-player"" height=""315"" src=""https://www.youtube.com/embed/zsLs7VwzU7w?version=3&amp;rel=1&amp;fs=1&amp;autohide=2&amp;showsearch=0&amp;showinfo=1&amp;iv_load_policy=1&amp;wmode=transparent"" style=""border:0;"" type=""text/html"" width=""560""></iframe></span>The second event happened on February 15, 2017. This suspect has actually been seen several times going into the Home Depot and taking power equipment and leaving through the outdoor exit of the store. This time the suspect used a cart and loaded a chainsaw and went right by the employee making no effort to pay for the item.<span class=""embed-youtube"" style=""text-align:center; display: block;""><iframe allowfullscreen=""true"" class=""youtube-player"" height=""315"" src=""https://www.youtube.com/embed/vcQJsa870Cg?version=3&amp;rel=1&amp;fs=1&amp;autohide=2&amp;showsearch=0&amp;showinfo=1&amp;iv_load_policy=1&amp;wmode=transparent"" style=""border:0;"" type=""text/html"" width=""560""></iframe></span>If you know the identity of these suspects or have any information about this crime please call Crime Stoppers at 888-TIPS or submit the information online at 

Corpus Christi Police officers respond to hundreds of events every day. The information you see in the CCPD Blotter is just a sampling. Information is subject to change as case investigation proceeds. Individuals arrested on the basis of probable cause have not been charged.Additional information regarding each posting may be obtained by reviewing associated police reports in their entirety. For instructions on how to obtain a police report, please visit http://www.cctexas.com/policeFor more information about the Corpus Christi Police Department, please visit our homepage at http://www.cctexas.com/policeCorpus Christi Police officers respond to hundreds of events every day. The information you see in the CCPD Blotter is just a sampling. Information is subject to change as case investigation proceeds. Individuals arrested on the basis of probable cause have not been charged.Additional information regarding each posting may be obtained by reviewing associated police reports in their entirety. For instructions on how to obtain a police report, please visit http://www.cctexas.com/policeFor more information about the Corpus Christi Police Department, please visit our homepage at http://www.cctexas.com/police"
1362,93076,"A 13-year-old boy who allegedly killed his sleeping 16-year-old cousin after an argument over a video game system was ordered held in custody today by a juvenile court judge, authorities said.The teen shot his cousin, Raymond Galloway, in the head at around 5:50 a.m. Sunday while Galloway slept in the teen’s bedroom in the 500 block of East 38th Place, according to Chicago police and Cook County prosecutors.The 16-year-old was pronounced dead about 90 minutes later at Northwestern Memorial Hospital, according to authorities.The two boys had been arguing earlier about an Xbox, according to a police report.A fired 9mm cartridge was found in the teen’s bedroom and a 9mm semi-automatic handgun was recovered in the apartment, said Tandra Simonton, a spokeswoman for the Cook County State’s Attorney’s Office.The 13-year-old told police he shot Galloway, she said. Police said the boy’s mother was present when he made that statement.The boy was charged as a juvenile with first-degree murder just after midnight Monday. Judge Stuart Katz ordered him held in custody, Simonton said.It’s not clear where the boy got the gun. No adults have been charged.Galloway lived in the 4300 block of South Champlain Avenue, a spokeswoman for the Cook County medical examiner’s office said.<em><strong><a href=""mailto:pnickeas@tribune.com"">pnickeas@tribune.com</a> | Twitter: <a href=""http://twitter.com/PeterNickeas"" target=""_blank"">@PeterNickeas</a></strong></em><strong><em><a href=""mailto:rsobol@tribune.com"">rsobol@tribune.com</a> | Twitter: <a href=""https://twitter.com/rosemarysobol1"" target=""_blank"">@RosemarySobol1</a></em></strong>"
1363,93076,"<strong>CHICAGO (STMW) —</strong>A 30-year-old man died Friday afternoon after suffering multiple gunshot wounds in the Far South Side Roseland neighborhood, police said, marking the city’s first homicide of 2014.Ronald Sawyer, of the 11000 block of South Parnell Avenue, suffered gunshot wounds to the back, face, hand and buttocks about 1:15 p.m. in the 300 block of West 114th Street, police and the Cook County Medical Examiner’s office said.The shooter fled west into an alley, got into a vehicle and fled east on 115th Street, police said.Sawyer was taken to Advocate Christ Medical Center in Oak Lawn, where he was pronounced dead at 4:08 p.m., the medical examiner’s office said.Meanwhile, a possible argument over video games may have led to the fatal shooting of a 16-year-old boy early Sunday in the South Side Bronzeville neighborhood.Police have charged the cousin of the slain teen – a 13-year-old boy – with first-degree murder, police said. That teen has been sent to juvenile court for processing.The shooting occurred at 5:50 a.m. in the 500 block of East 38th Place, police said.Raymond Galloway, of the 4300 block of South Champlain Avenue, was taken to Northwestern Memorial Hospital, where he was pronounced dead at 7:32 a.m., authorities said.It was unclear how the 13-year-old obtained the gun as of Monday morning.The most recent non-fatal shooting occurred about 10:50 p.m. Saturday in the Gage Park neighborhood on the Southwest Side.A 20-year-old man was walking in the 3100 block of South 52nd Street when he said he heard gunshots, felt pain and realized he had been shot in the arm, police said.The man was taken to Mount Sinai Hospital in “stable” condition, police said.About 4:30 p.m. Saturday, a 28-year-old man was sitting in a vehicle in the 5400 block of West Madison Street when an unknown person walked up to the car and fired shots at the man before fleeing on foot, police said.He was taken to Mount Sinai in “stable” condition with gunshot wounds to his arm and leg, police said.Earlier Saturday afternoon, a man was shot three times in the Humboldt Park neighborhood on the West Side.The 23-year-old man was shot about 12:30 p.m. in the 3900 block of West Ohio Street, police said. He was taken to John H. Stroger Jr. Hospital of Cook County in serious condition with two gunshot wounds to the chest and one to the arm, police said.About an hour and a half earlier, a 22-year-old man was shot in the Ashburn neighborhood on the Southwest Side.He was standing in the 8000 block of South Artesian Avenue about 11 a.m. when someone drove by in a white vehicle and shot at him, police said. The man refused medical attention.Earlier Saturday morning, a 29-year-old man was shot in the hip while driving in the 3200 block of North Milwaukee Avenue about 3:40 a.m., police said.The shooting occurred when an unknown offender pulled up next to the vehicle, yelled gang slogans and opened fire, police said.The man then drove himself to Presence Saints Mary and Elizabeth Medical Center and was later released, police said.Less than an hour earlier, two men were critically wounded in a Bronzeville neighborhood shooting.The men, ages 25 and 55, were shot about 3:05 a.m. while they were standing on the sidewalk in the 200 block of East 35th Street, police said. Another male approached the two men and, after an argument, he opened fire on them.The 55-year-old man was shot in the chest, while the 25-year-old man was shot in the chest, abdomen and right leg. They were both initially treated at Mercy Hospital and Medical Center but were later transferred to John H. Stroger Jr. Hospital of Cook County, police said. Both men were listed in critical condition.A 53-year-old man was shot Friday night during an apparent robbery in the South Deering neighborhood.The man was shot in the back about 8:20 p.m. during an apparent robbery in the 2600 block of East 106th Street, police said. He was taken in serious condition to Advocate Christ Medical Center in Oak Lawn.Area detectives are investigating all of the shootings.<em>(Source: Sun-Times Media Wire © Chicago Sun-Times 2014. All Rights Reserved. This material may not be published, broadcast, rewritten, or redistributed.)</em>"
